Displacement/μm - ,Load/N - 
751.62,658.084
751.64,658.049
751.64,658.084
751.64,658.049
751.62,658.049
751.62,658.049
751.62,658.014
751.64,658.014
751.64,658.014
751.62,658.014
751.62,657.979
751.62,657.979
751.62,657.979
751.66,657.979
751.64,657.944
751.64,657.944
751.64,657.944
751.64,657.909
751.64,657.909
751.62,657.909
751.62,657.909
751.64,657.909
751.64,657.874
751.64,657.909
751.62,657.874
751.64,657.874
751.62,657.839
751.66,657.839
751.62,657.839
751.64,657.839
751.64,657.839
751.64,657.804
751.62,657.804
751.62,657.804
751.62,657.804
751.62,657.769
751.66,657.769
751.66,657.769
751.62,657.734
751.62,657.734
751.64,657.734
751.64,657.734
751.64,657.699
751.62,657.699
751.64,657.699
751.62,657.699
751.64,657.699
751.64,657.699
751.64,657.699
751.62,657.664
751.62,657.664
751.64,657.664
751.62,657.664
751.64,657.629
751.64,657.629
751.62,657.629
751.62,657.629
751.64,657.629
751.64,657.594
751.66,657.594
751.64,657.524
751.64,657.419
751.66,657.243
751.68,657.138
751.68,657.033
751.68,656.998
751.72,656.928
751.7,656.893
751.74,656.858
751.72,656.788
751.74,656.788
751.74,656.788
751.88,656.858
752.02,657.103
752.14,657.278
752.2,657.384
752.3,657.524
752.4,657.839
752.54,658.434
752.68,658.679
752.76,658.819
752.84,658.994
752.96,659.204
753.06,659.414
753.16,659.624
753.26,659.835
753.38,660.08
753.48,660.325
753.62,660.57
753.72,660.85
753.86,661.095
754,661.375
754.2,661.725
754.3,662.005
754.44,662.32
754.58,662.601
754.7,662.916
754.86,663.196
754.96,663.511
755.14,663.826
755.24,664.071
755.42,664.421
755.56,664.771
755.72,665.122
755.86,665.472
756.02,665.822
756.24,666.452
756.44,666.802
756.6,667.047
756.76,667.468
756.92,667.853
757.08,668.238
757.26,668.623
757.42,669.043
757.6,669.498
757.76,669.954
757.94,670.479
758.1,670.969
758.3,671.459
758.5,671.949
758.74,672.685
758.98,673.245
759.16,673.805
759.34,674.33
759.54,674.89
759.7,675.451
759.9,676.011
760.06,676.571
760.28,676.991
760.46,677.551
760.64,678.112
760.84,678.672
761.04,679.232
761.26,679.757
761.58,680.458
761.82,680.983
762.04,681.508
762.28,681.998
762.54,682.523
762.8,683.014
763.04,683.539
763.3,683.994
763.52,684.449
763.8,684.904
764.06,685.29
764.3,685.71
764.56,686.095
764.78,686.375
765.14,686.935
765.4,687.215
765.62,687.495
765.88,687.776
766.08,687.951
766.3,688.196
766.54,688.441
766.74,688.651
766.96,688.826
767.18,689.001
767.44,689.176
767.68,689.316
767.9,689.386
768.14,689.491
768.48,689.526
768.7,689.561
768.94,689.631
769.14,689.631
769.4,689.666
769.64,689.631
769.84,689.631
770.08,689.631
770.36,689.596
770.62,689.596
770.88,689.561
771.2,689.456
771.52,689.351
771.84,689.281
772.36,689.141
772.66,689.071
772.96,688.931
773.3,688.826
773.6,688.721
773.92,688.651
774.26,688.616
774.56,688.546
774.88,688.546
775.22,688.511
775.52,688.511
775.84,688.441
776.16,688.406
776.44,688.371
776.84,688.266
777.12,688.161
777.4,688.091
777.68,688.021
777.94,687.951
778.24,687.916
778.54,687.916
778.82,687.881
779.1,687.881
779.4,687.811
779.66,687.776
779.96,687.741
780.22,687.706
780.54,687.67
780.92,687.635
781.18,687.635
781.48,687.706
781.78,687.776
782.1,687.811
782.4,687.881
782.72,687.916
783.06,687.951
783.38,687.986
783.72,687.986
784.02,688.021
784.36,688.021
784.7,688.021
784.98,687.986
785.44,687.986
785.74,687.951
786.02,687.951
786.3,687.951
786.58,687.951
786.84,687.986
787.1,687.986
787.4,687.986
787.66,688.021
787.94,688.056
788.22,688.091
788.5,688.126
788.76,688.126
789.04,688.161
789.42,688.196
789.72,688.231
789.98,688.301
790.26,688.371
790.54,688.511
790.84,688.616
791.16,688.756
791.46,688.861
791.82,688.931
792.18,689.036
792.56,689.106
792.9,689.141
793.26,689.141
793.62,689.141
794.12,689.071
794.46,689.036
794.82,688.931
795.14,688.861
795.44,688.756
795.76,688.686
796.08,688.581
796.36,688.511
796.7,688.441
797.02,688.406
797.32,688.406
797.58,688.336
797.9,688.301
798.2,688.336
798.62,688.371
798.88,688.441
799.18,688.511
799.46,688.581
799.76,688.651
800.04,688.721
800.34,688.791
800.56,689.106
800.6,689.071
800.6,688.581
800.62,687.881
800.64,687.145
800.64,686.41
800.62,685.745
800.62,684.904
800.64,684.309
800.62,683.714
800.64,683.189
800.64,682.699
800.64,682.208
800.64,681.753
800.64,681.333
800.64,680.913
800.66,680.528
800.64,680.178
800.64,679.932
800.64,679.617
800.64,679.267
800.66,678.777
800.64,678.462
800.66,678.287
800.66,678.007
800.66,677.762
800.66,677.481
800.64,677.236
800.64,677.026
800.66,676.781
800.68,676.571
800.66,676.361
800.66,676.151
800.66,675.941
800.68,675.766
800.66,675.486
800.66,675.311
800.66,675.171
800.68,674.96
800.68,674.82
800.68,674.645
800.66,674.505
800.66,674.33
800.68,674.19
800.66,674.12
800.68,673.98
800.66,673.84
800.68,673.7
800.68,673.56
800.66,673.35
800.68,673.21
800.66,673.14
800.68,673
800.66,672.895
800.68,672.79
800.68,672.65
800.66,672.545
800.7,672.439
800.68,672.334
800.68,672.229
800.7,672.124
800.68,672.054
800.66,671.914
800.68,671.809
800.7,671.704
800.68,671.634
800.68,671.529
800.68,671.424
800.7,671.354
800.7,671.249
800.66,671.179
800.7,671.144
800.68,671.039
800.68,670.969
800.7,670.899
800.7,670.829
800.7,670.724
800.7,670.619
800.7,670.549
800.68,670.479
800.68,670.409
800.68,670.339
800.7,670.269
800.66,670.199
800.68,670.129
800.7,670.059
800.7,669.989
800.7,669.918
800.7,669.848
800.7,669.813
800.7,669.743
800.7,669.638
800.7,669.603
800.68,669.533
800.7,669.498
800.68,669.428
800.7,669.393
800.7,669.323
800.68,669.253
800.68,669.218
800.7,669.148
800.68,669.078
800.7,669.043
800.68,668.973
800.68,668.938
800.7,668.868
800.7,668.798
800.7,668.763
800.68,668.728
800.7,668.658
800.7,668.623
800.7,668.553
800.7,668.518
800.7,668.483
800.68,668.413
800.7,668.413
800.7,668.343
800.7,668.308
800.72,668.273
800.7,668.203
800.7,668.133
800.72,668.133
800.7,668.063
800.72,668.028
800.7,667.993
800.72,667.958
800.7,667.923
800.7,667.853
800.7,667.818
800.72,667.783
800.7,667.748
800.72,667.713
800.72,667.678
800.7,667.608
800.72,667.573
800.72,667.538
800.72,667.503
800.7,667.468
800.72,667.433
800.74,667.397
800.72,667.362
800.72,667.327
800.7,667.292
800.7,667.257
800.72,667.222
800.74,667.187
800.7,667.187
800.74,667.117
800.72,667.082
800.72,667.047
800.72,667.012
800.72,666.977
800.7,666.942
800.72,666.907
800.72,666.872
800.72,666.872
800.74,666.837
800.7,666.802
800.72,666.767
800.72,666.732
800.74,666.732
800.72,666.662
800.72,666.627
800.72,666.592
800.72,666.592
800.74,666.557
800.72,666.557
800.72,666.522
800.72,666.487
800.72,666.452
800.72,666.417
800.72,666.382
800.72,666.382
800.72,666.347
800.72,666.312
800.7,666.277
800.72,666.242
800.7,666.207
800.72,666.207
800.72,666.172
800.72,666.137
800.72,666.102
800.72,666.102
800.7,666.067
800.72,666.032
800.72,666.032
800.74,665.997
800.74,665.997
800.74,665.962
800.74,665.927
800.74,665.892
800.74,665.857
800.72,665.822
800.74,665.822
800.72,665.822
800.74,665.787
800.74,665.752
800.74,665.752
800.72,665.717
800.74,665.682
800.72,665.647
800.72,665.647
800.74,665.612
800.74,665.577
800.72,665.577
800.74,665.542
800.7,665.542
800.72,665.507
800.72,665.507
800.72,665.472
800.72,665.437
800.72,665.402
800.72,665.402
800.72,665.367
800.74,665.367
800.72,665.367
800.72,665.332
800.72,665.297
800.72,665.262
800.72,665.262
800.72,665.227
800.74,665.227
800.72,665.227
800.74,665.192
800.72,665.157
800.72,665.157
800.72,665.122
800.74,665.122
800.72,665.087
800.72,665.087
800.74,665.052
800.74,665.017
800.74,665.017
800.72,665.017
800.72,664.982
800.74,664.982
800.72,664.982
800.74,664.947
800.72,664.947
800.72,664.912
800.7,664.912
800.72,664.876
800.72,664.876
800.74,664.876
800.74,664.841
800.74,664.806
800.72,664.771
800.74,664.771
800.72,664.771
800.72,664.736
800.74,664.736
800.74,664.736
800.72,664.701
800.74,664.701
800.74,664.666
800.72,664.666
800.72,664.631
800.74,664.631
800.74,664.596
800.74,664.596
800.72,664.561
800.72,664.561
800.74,664.526
800.74,664.526
800.74,664.526
800.74,664.491
800.72,664.491
800.72,664.456
800.74,664.456
800.74,664.421
800.74,664.421
800.74,664.421
800.74,664.421
800.74,664.386
800.74,664.351
800.72,664.316
800.74,664.316
800.74,664.281
800.74,664.281
800.74,664.316
800.74,664.281
800.74,664.281
800.74,664.246
800.74,664.211
800.72,664.211
800.74,664.211
800.72,664.176
800.74,664.176
800.72,664.141
800.72,664.141
800.74,664.141
800.74,664.106
800.74,664.106
800.74,664.071
800.72,664.071
800.74,664.071
800.72,664.071
800.74,664.036
800.74,664.036
800.74,664.036
800.74,664.001
800.72,664.001
800.74,663.966
800.7,663.966
800.74,663.966
800.72,663.931
800.74,663.931
800.74,663.931
800.74,663.931
800.74,663.896
800.72,663.896
800.74,663.896
800.72,663.861
800.74,663.861
800.74,663.826
800.74,663.826
800.72,663.826
800.74,663.791
800.74,663.791
800.7,663.791
800.74,663.756
800.72,663.721
800.74,663.721
800.72,663.721
800.72,663.721
800.72,663.721
800.74,663.686
800.74,663.686
800.74,663.651
800.74,663.651
800.72,663.651
800.74,663.616
800.72,663.616
800.72,663.616
800.74,663.616
800.74,663.581
800.72,663.581
800.74,663.546
800.72,663.546
800.72,663.546
800.72,663.511
800.74,663.511
800.74,663.511
800.74,663.511
800.74,663.476
800.72,663.476
800.74,663.441
800.72,663.441
800.72,663.441
800.72,663.441
800.74,663.406
800.74,663.441
800.72,663.406
800.74,663.406
800.74,663.371
800.74,663.406
800.72,663.371
800.74,663.371
800.74,663.336
800.72,663.336
800.72,663.336
800.72,663.336
800.74,663.301
800.72,663.301
800.72,663.301
800.74,663.266
800.74,663.266
800.72,663.266
800.74,663.231
800.72,663.231
800.7,663.231
800.72,663.231
800.72,663.196
800.72,663.196
800.72,663.196
800.74,663.196
800.72,663.196
800.72,663.161
800.74,663.161
800.74,663.161
800.74,663.126
800.74,663.126
800.74,663.126
800.72,663.091
800.74,663.091
800.74,663.091
800.74,663.056
800.74,663.056
800.74,663.056
800.7,663.056
800.74,663.056
800.72,663.021
800.72,663.021
800.72,663.021
800.7,663.021
800.74,663.021
800.72,663.021
800.72,663.021
800.72,662.986
800.74,662.986
800.72,662.986
800.72,662.951
800.74,662.951
800.7,662.951
800.72,662.951
800.74,662.951
800.72,662.916
800.72,662.916
800.72,662.916
800.74,662.881
800.72,662.881
800.72,662.881
800.74,662.881
800.72,662.846
800.72,662.846
800.72,662.846
800.74,662.846
800.74,662.811
800.74,662.811
800.72,662.811
800.74,662.811
800.72,662.811
800.72,662.811
800.72,662.811
800.72,662.811
800.74,662.776
800.72,662.776
800.72,662.776
800.72,662.776
800.74,662.776
800.74,662.741
800.74,662.741
800.74,662.741
800.72,662.706
800.7,662.706
800.72,662.706
800.74,662.706
800.72,662.671
800.7,662.671
800.74,662.671
800.74,662.671
800.74,662.671
800.72,662.636
800.74,662.636
800.74,662.636
800.72,662.601
800.72,662.601
800.72,662.601
800.74,662.601
800.74,662.601
800.74,662.601
800.72,662.601
800.74,662.566
800.74,662.566
800.74,662.566
800.72,662.566
800.72,662.566
800.72,662.531
800.74,662.531
800.72,662.531
800.7,662.531
800.7,662.531
800.72,662.496
800.72,662.496
800.74,662.496
800.72,662.496
800.72,662.496
800.72,662.461
800.74,662.461
800.72,662.461
800.74,662.461
800.72,662.461
800.72,662.426
800.74,662.426
800.72,662.426
800.72,662.426
800.72,662.426
800.74,662.426
800.7,662.426
800.74,662.426
800.74,662.391
800.74,662.391
800.72,662.391
800.7,662.391
800.72,662.356
800.72,662.391
800.74,662.356
800.74,662.356
800.72,662.356
800.74,662.356
800.7,662.32
800.72,662.32
800.72,662.32
800.72,662.32
800.72,662.32
800.72,662.32
800.72,662.32
800.74,662.285
800.74,662.285
800.72,662.285
800.72,662.285
800.72,662.285
800.74,662.285
800.74,662.285
800.74,662.25
800.72,662.25
800.72,662.25
800.74,662.25
800.72,662.25
800.74,662.215
800.72,662.215
800.7,662.215
800.74,662.215
800.74,662.215
800.72,662.215
800.72,662.215
800.74,662.18
800.74,662.18
800.74,662.18
800.72,662.18
800.72,662.18
800.72,662.18
800.74,662.18
800.74,662.145
800.72,662.145
800.74,662.145
800.72,662.145
800.74,662.145
800.74,662.145
800.74,662.11
800.74,662.11
800.72,662.11
800.72,662.11
800.72,662.11
800.72,662.11
800.74,662.075
800.72,662.075
800.74,662.075
800.7,662.075
800.74,662.075
800.74,662.075
800.74,662.075
800.72,662.075
800.72,662.04
800.74,662.04
800.72,662.04
800.74,662.04
800.72,662.04
800.74,662.04
800.74,662.04
800.72,662.04
800.72,662.04
800.74,662.005
800.74,662.04
800.74,662.005
800.72,662.005
800.72,662.005
800.74,662.005
800.72,662.005
800.72,662.005
800.74,661.97
800.72,661.97
800.72,661.97
800.74,661.97
800.74,661.97
800.7,661.97
800.72,661.935
800.72,661.935
800.74,661.935
800.72,661.935
800.74,661.935
800.72,661.935
800.74,661.9
800.74,661.9
800.72,661.9
800.74,661.935
800.72,661.935
800.72,661.9
800.74,661.9
800.74,661.9
800.72,661.9
800.74,661.9
800.72,661.9
800.74,661.9
800.72,661.9
800.74,661.865
800.72,661.865
800.74,661.865
800.74,661.865
800.72,661.865
800.72,661.83
800.74,661.865
800.74,661.865
800.74,661.865
800.72,661.83
800.72,661.83
800.74,661.83
800.72,661.83
800.72,661.83
800.72,661.83
800.74,661.83
800.72,661.83
800.74,661.83
800.74,661.83
800.72,661.83
800.72,661.83
800.74,661.795
800.72,661.83
800.72,661.795
800.72,661.795
800.74,661.795
800.72,661.795
800.72,661.795
800.72,661.795
800.74,661.795
800.72,661.795
800.74,661.76
800.72,661.76
800.74,661.76
800.72,661.76
800.72,661.76
800.72,661.725
800.72,661.725
800.72,661.725
800.72,661.725
800.74,661.725
800.72,661.725
800.72,661.725
800.74,661.725
800.74,661.725
800.74,661.725
800.72,661.725
800.74,661.725
800.74,661.725
800.72,661.69
800.74,661.69
800.72,661.69
800.74,661.69
800.74,661.69
800.74,661.69
800.72,661.655
800.72,661.655
800.7,661.655
800.74,661.655
800.74,661.655
800.72,661.655
800.72,661.655
800.74,661.655
800.72,661.655
800.74,661.655
800.74,661.655
800.72,661.655
800.74,661.62
800.72,661.62
800.72,661.655
800.72,661.655
800.74,661.655
800.74,661.62
800.74,661.62
800.72,661.62
800.74,661.62
800.74,661.62
800.72,661.585
800.72,661.62
800.74,661.62
800.74,661.62
800.72,661.585
800.7,661.62
800.72,661.585
800.72,661.585
800.74,661.585
800.72,661.585
800.72,661.585
800.72,661.585
800.72,661.585
800.74,661.585
800.72,661.585
800.72,661.585
800.74,661.585
800.7,661.585
800.72,661.55
800.72,661.55
800.74,661.55
800.72,661.585
800.72,661.585
800.72,661.55
800.74,661.55
800.74,661.55
800.72,661.55
800.72,661.55
800.74,661.55
800.74,661.515
800.72,661.515
800.7,661.515
800.74,661.515
800.72,661.515
800.74,661.515
800.72,661.515
800.7,661.515
800.72,661.515
800.74,661.515
800.72,661.515
800.74,661.515
800.74,661.515
800.72,661.515
800.72,661.515
800.72,661.515
800.72,661.48
800.72,661.48
800.7,661.48
800.74,661.48
800.74,661.48
800.72,661.48
800.74,661.48
800.72,661.445
800.74,661.34
800.74,661.165
800.76,661.025
800.76,660.92
800.76,660.885
800.78,660.815
800.78,660.675
800.78,660.605
800.8,660.535
800.8,660.5
800.8,660.43
800.86,660.43
801.04,660.745
801.18,660.955
801.26,661.13
801.36,661.41
801.44,661.76
801.54,662.18
801.64,662.496
801.72,662.741
801.82,662.986
801.96,663.336
802.06,663.581
802.18,663.756
802.28,664.036
802.4,664.281
802.54,664.561
802.66,664.806
802.8,665.122
802.94,665.402
803.08,665.682
803.22,665.997
803.38,666.312
803.54,666.627
803.7,666.907
803.88,667.257
804.1,667.678
804.28,667.993
804.46,668.308
804.62,668.658
804.8,669.008
804.98,669.358
805.14,669.743
805.32,670.094
805.48,670.339
805.66,670.689
805.82,671.004
806,671.354
806.16,671.739
806.32,672.124
806.48,672.474
806.7,672.965
806.9,673.35
807.06,673.77
807.26,674.19
807.42,674.61
807.56,675.031
807.76,675.451
807.9,675.906
808.1,676.361
808.24,676.851
808.42,677.306
808.6,677.797
808.78,678.287
808.94,678.812
809.12,679.302
809.36,679.932
809.54,680.423
809.74,680.913
809.88,681.438
810.08,681.893
810.26,682.383
810.44,682.734
810.64,683.224
810.82,683.714
811.02,684.204
811.22,684.729
811.44,685.29
811.66,685.78
811.9,686.34
812.1,686.83
812.5,687.495
812.74,688.056
813,688.546
813.3,689.036
813.56,689.491
813.82,689.946
814.14,690.367
814.4,690.787
814.66,691.172
814.92,691.557
815.22,691.977
815.48,692.432
815.74,692.677
816,693.098
816.3,693.448
816.66,693.973
816.94,694.253
817.2,694.498
817.44,694.708
817.7,694.848
817.96,695.023
818.2,695.198
818.44,695.339
818.68,695.444
818.9,695.549
819.18,695.654
819.46,695.724
819.68,695.794
819.96,695.864
820.22,695.899
820.62,695.969
820.9,695.969
821.14,696.004
821.4,695.934
821.66,695.899
821.92,695.864
822.18,695.829
822.42,695.794
822.7,695.794
822.98,695.759
823.26,695.759
823.6,695.724
823.86,695.654
824.2,695.584
824.52,695.514
